858;Real Madrid B;Cartagena F.C.;3;1;
858;Rec. Huelva;Dptivo. Corugna;1;0;
859;At. Madrid B;Algeciras;1;1;
859;Ath. Bilbao B;Real Madrid B;2;2;
859;Barcelona B;Elche;3;2;
859;Cartagena F.C.;Rec. Huelva;3;0;
859;Dptivo. Corugna;Celta;1;3;
859;Granada;Linares;3;0;
859;Hercules;Las Palmas;3;0;
859;Rac. Santander;Castellon;4;0;
859;Rayo Vallecano;Palencia;1;0;
859;Tenerife;Oviedo;2;0;
860;Algeciras;Rac. Santander;2;0;
860;Castellon;Dptivo. Corugna;0;0;
860;Celta;Cartagena F.C.;1;1;
860;Elche;At. Madrid B;2;1;
860;Granada;Tenerife;2;1;
860;Las Palmas;Rayo Vallecano;3;0;
860;Linares;Barcelona B;0;1;
860;Palencia;Oviedo;1;1;
860;Real Madrid B;Hercules;1;1;
860;Rec. Huelva;Ath. Bilbao B;2;1;
861;At. Madrid B;Linares;4;1;
861;Ath. Bilbao B;Celta;1;0;
861;Barcelona B;Granada;1;0;
861;Cartagena F.C.;Castellon;2;0;
861;Dptivo. Corugna;Algeciras;1;0;
861;Hercules;Rec. Huelva;3;0;
861;Oviedo;Las Palmas;1;0;
861;Rac. Santander;Elche;0;0;
861;Rayo Vallecano;Real Madrid B;1;1;
861;Tenerife;Palencia;1;1;
862;Algeciras;Cartagena F.C.;1;2;
862;Barcelona B;Tenerife;1;1;
862;Castellon;Ath. Bilbao B;1;0;
862;Celta;Hercules;3;1;
862;Elche;Dptivo. Corugna;1;2;
862;Granada;At. Madrid B;0;1;
862;Las Palmas;Palencia;1;1;
862;Linares;Rac. Santander;2;1;
862;Real Madrid B;Oviedo;3;2;
862;Rec. Huelva;Rayo Vallecano;0;1;
863;At. Madrid B;Barcelona B;2;2;
863;Ath. Bilbao B;Algeciras;4;0;
863;Cartagena F.C.;Elche;0;0;
863;Dptivo. Corugna;Linares;1;0;
863;Hercules;Castellon;2;0;
863;Las Palmas;Tenerife;0;2;
863;Oviedo;Rec. Huelva;0;1;
863;Palencia;Real Madrid B;1;2;
863;Rac. Santander;Granada;1;2;
863;Rayo Vallecano;Celta;0;0;
864;Algeciras;Hercules;2;0;
864;Barcelona B;Rac. Santander;1;0;
864;Castellon;Rayo Vallecano;2;2;
864;Celta;Oviedo;1;0;
864;Elche;Ath. Bilbao B;4;0;
864;Granada;Dptivo. Corugna;4;1;
864;Linares;Cartagena F.C.;3;0;
864;Real Madrid B;Las Palmas;2;2;
864;Rec. Huelva;Palencia;2;0;
864;Tenerife;At. Madrid B;2;1;
865;Ath. Bilbao;Valladolid;1;1;
865;Betis;Real Sociedad;0;0;
865;Elche;Valencia;0;1;
865;Espanyol;At. Madrid;0;0;
865;Malaga (C.D.);Sevilla;0;1;
865;Osasuna;Murcia;2;0;
865;Rac. Santander;Sporting Gijon;1;0;
865;Real Madrid;Barcelona;0;3;
865;Zaragoza;Hercules;0;1;
866;At. Madrid;Osasuna;3;0;
866;Barcelona;Zaragoza;4;0;
866;Hercules;Elche;1;0;
866;Murcia;Betis;0;1;
866;Real Sociedad;Malaga (C.D.);0;1;
866;Sevilla;Ath. Bilbao;3;0;
866;Sporting Gijon;Real Madrid;1;1;
866;Valencia;Espanyol;5;1;
866;Valladolid;Rac. Santander;1;0;
867;Betis;At. Madrid;0;1;
867;Elche;Barcelona;0;0;
867;Espanyol;Hercules;2;2;
867;Malaga (C.D.);Ath. Bilbao;0;1;
867;Osasuna;Valencia;2;0;
867;Rac. Santander;Sevilla;1;0;
867;Real Madrid;Valladolid;2;0;
867;Real Sociedad;Murcia;4;0;
867;Zaragoza;Sporting Gijon;2;0;
868;At. Madrid;Real Sociedad;2;1;
868;Ath. Bilbao;Rac. Santander;1;0;
868;Barcelona;Espanyol;1;0;
868;Hercules;Osasuna;1;1;
868;Murcia;Malaga (C.D.);4;0;
868;Sevilla;Real Madrid;1;0;
868;Sporting Gijon;Elche;2;0;
868;Valencia;Betis;0;1;
868;Valladolid;Zaragoza;1;1;
869;Betis;Barcelona;1;2;
869;Elche;Sevilla;0;0;
869;Espanyol;Valladolid;2;2;
869;Murcia;Valencia;0;3;
869;Malaga (C.D.);At. Madrid;1;0;
869;Osasuna;Sporting Gijon;0;0;
869;Real Madrid;Rac. Santander;3;0;
869;Real Sociedad;Hercules;4;0;
869;Zaragoza;Ath. Bilbao;1;0;
870;At. Madrid;Murcia;2;1;
870;Ath. Bilbao;Real Madrid;0;0;
870;Barcelona;Osasuna;2;0;
870;Hercules;Betis;2;2;
870;Rac. Santander;Malaga (C.D.);2;0;
870;Sevilla;Zaragoza;2;1;
870;Sporting Gijon;Espanyol;1;0;
870;Valencia;Real Sociedad;2;0;
870;Valladolid;Elche;1;2;
871;At. Madrid;Hercules;1;0;
871;Betis;Valladolid;1;1;
871;Elche;Rac. Santander;2;0;
871;Espanyol;Ath. Bilbao;1;0;
871;Murcia;Barcelona;1;1;
871;Malaga (C.D.);Valencia;0;0;
871;Osasuna;Sevilla;4;0;
871;Real Sociedad;Sporting Gijon;0;0;
871;Zaragoza;Real Madrid;0;2;
872;Ath. Bilbao;Elche;0;0;
872;Barcelona;Real Sociedad;1;1;
872;Hercules;Murcia;2;1;
872;Rac. Santander;Zaragoza;1;1;
872;Real Madrid;Malaga (C.D.);0;0;
872;Sevilla;Espanyol;0;0;
872;Sporting Gijon;Betis;1;1;
872;Valencia;At. Madrid;0;0;
872;Valladolid;Osasuna;2;3;
873;At. Madrid;Barcelona;1;2;
873;Betis;Sevilla;1;2;
873;Elche;Real Madrid;0;1;
873;Espanyol;Rac. Santander;5;0;
873;Murcia;Sporting Gijon;0;3;
873;Malaga (C.D.);Zaragoza;2;0;
873;Osasuna;Ath. Bilbao;1;2;
873;Real Sociedad;Valladolid;0;0;
873;Valencia;Hercules;3;0;
874;Ath. Bilbao;Betis;1;1;
874;Barcelona;Valencia;1;1;
874;Hercules;Malaga (C.D.);1;1;
874;Rac. Santander;Osasuna;5;0;
874;Real Madrid;Espanyol;4;1;
874;Sevilla;Real Sociedad;0;1;
874;Sporting Gijon;At. Madrid;2;1;
874;Valladolid;Murcia;1;1;
874;Zaragoza;Elche;1;0;
875;At. Madrid;Sevilla;1;1;
875;Betis;Real Madrid;4;1;
875;Espanyol;Elche;1;0;
875;Hercules;Sporting Gijon;1;1;
875;Murcia;Ath. Bilbao;0;0;
875;Malaga (C.D.);Barcelona;1;2;
875;Osasuna;Zaragoza;0;1;
875;Real Sociedad;Rac. Santander;0;0;
875;Valencia;Valladolid;0;0;
876;Ath. Bilbao;Real Sociedad;1;1;
876;Barcelona;Hercules;2;0;
876;Elche;Malaga (C.D.);1;1;
876;Rac. Santander;Betis;1;1;
876;Real Madrid;Osasuna;1;0;
876;Sevilla;Murcia;0;0;
876;Sporting Gijon;Valencia;1;1;
876;Valladolid;At. Madrid;2;2;
876;Zaragoza;Espanyol;1;1;
877;At. Madrid;Rac. Santander;2;1;
877;Barcelona;Valladolid;4;2;
877;Betis;Elche;2;0;
877;Hercules;Sevilla;0;0;
877;Murcia;Real Madrid;0;1;
877;Malaga (C.D.);Sporting Gijon;0;0;
877;Osasuna;Espanyol;5;0;
877;Real Sociedad;Zaragoza;2;1;
877;Valencia;Ath. Bilbao;1;1;
878;Ath. Bilbao;At. Madrid;2;2;
878;Elche;Osasuna;0;0;
878;Espanyol;Malaga (C.D.);0;0;
878;Rac. Santander;Murcia;2;2;
878;Real Madrid;Real Sociedad;1;1;
878;Sevilla;Valencia;0;0;
878;Sporting Gijon;Barcelona;2;2;
878;Valladolid;Hercules;3;1;
878;Zaragoza;Betis;0;0;
879;At. Madrid;Real Madrid;0;1;
879;Barcelona;Sevilla;3;1;
879;Betis;Espanyol;3;1;
879;Hercules;Ath. Bilbao;0;0;
879;Murcia;Zaragoza;0;3;
879;Malaga (C.D.);Osasuna;2;1;
879;Real Sociedad;Elche;2;0;
879;Sporting Gijon;Valladolid;1;3;
879;Valencia;Rac. Santander;0;0;
880;Ath. Bilbao;Barcelona;1;0;
880;Elche;Murcia;0;0;
880;Espanyol;Real Sociedad;1;3;
880;Malaga (C.D.);Valladolid;3;1;
880;Osasuna;Betis;1;2;
880;Rac. Santander;Hercules;2;0;
880;Real Madrid;Valencia;1;0;
880;Sevilla;Sporting Gijon;0;1;
880;Zaragoza;At. Madrid;1;1;
881;At. Madrid;Elche;1;0;
881;Barcelona;Rac. Santander;2;0;
881;Betis;Malaga (C.D.);0;1;
881;Hercules;Real Madrid;2;2;
881;Murcia;Espanyol;1;0;
881;Real Sociedad;Osasuna;0;2;
881;Sporting Gijon;Ath. Bilbao;1;1;
881;Valencia;Zaragoza;4;1;
881;Valladolid;Sevilla;2;3;
882;At. Madrid;Espanyol;2;2;
882;Barcelona;Real Madrid;3;2;
882;Hercules;Zaragoza;0;0;
882;Murcia;Osasuna;0;0;
882;Real Sociedad;Betis;0;1;
882;Sevilla;Malaga (C.D.);2;0;
882;Sporting Gijon;Rac. Santander;0;0;
882;Valencia;Elche;0;0;
882;Valladolid;Ath. Bilbao;0;0;
883;Ath. Bilbao;Sevilla;0;0;
883;Betis;Murcia;0;2;
883;Elche;Hercules;2;0;
883;Espanyol;Valencia;3;2;
883;Malaga (C.D.);Real Sociedad;1;3;
883;Osasuna;At. Madrid;0;0;
883;Rac. Santander;Valladolid;1;0;
883;Real Madrid;Sporting Gijon;0;0;
883;Zaragoza;Barcelona;2;4;
884;At. Madrid;Betis;2;0;
884;Ath. Bilbao;Malaga (C.D.);4;1;
884;Barcelona;Elche;4;0;
884;Hercules;Espanyol;0;0;
884;Murcia;Real Sociedad;2;2;
884;Sevilla;Rac. Santander;0;0;
884;Sporting Gijon;Zaragoza;0;2;
884;Valencia;Osasuna;0;0;
884;Valladolid;Real Madrid;1;1;
885;Betis;Valencia;1;3;
885;Elche;Sporting Gijon;0;0;
885;Espanyol;Barcelona;0;0;
885;Malaga (C.D.);Murcia;0;0;
885;Osasuna;Hercules;2;1;
885;Rac. Santander;Ath. Bilbao;1;0;
885;Real Madrid;Sevilla;1;2;
885;Real Sociedad;At. Madrid;0;4;
885;Zaragoza;Valladolid;1;1;
886;At. Madrid;Malaga (C.D.);3;0;
886;Ath. Bilbao;Zaragoza;0;3;
886;Barcelona;Betis;4;0;
886;Hercules;Real Sociedad;0;0;
886;Rac. Santander;Real Madrid;0;0;
886;Sevilla;Elche;1;1;
886;Sporting Gijon;Osasuna;1;0;
886;Valencia;Murcia;1;1;
886;Valladolid;Espanyol;1;1;
887;Betis;Hercules;1;0;
887;Elche;Valladolid;1;1;
887;Espanyol;Sporting Gijon;2;2;
887;Murcia;At. Madrid;0;1;
887;Malaga (C.D.);Rac. Santander;2;0;
887;Osasuna;Barcelona;1;2;
887;Real Madrid;Ath. Bilbao;2;2;
887;Real Sociedad;Valencia;4;1;
887;Zaragoza;Sevilla;4;1;
888;Ath. Bilbao;Espanyol;2;1;
888;Barcelona;Murcia;6;0;
888;Hercules;At. Madrid;1;3;
888;Rac. Santander;Elche;2;0;
888;Real Madrid;Zaragoza;1;2;
888;Sevilla;Osasuna;1;2;
888;Sporting Gijon;Real Sociedad;1;0;
888;Valencia;Malaga (C.D.);1;1;
888;Valladolid;Betis;3;1;
889;At. Madrid;Valencia;2;3;
889;Betis;Sporting Gijon;1;2;
889;Elche;Ath. Bilbao;1;0;
889;Espanyol;Sevilla;1;0;
889;Murcia;Hercules;0;2;
889;Malaga (C.D.);Real Madrid;1;1;
889;Osasuna;Valladolid;3;0;
889;Real Sociedad;Barcelona;0;0;
889;Zaragoza;Rac. Santander;0;0;
890;Ath. Bilbao;Osasuna;5;0;
890;Barcelona;At. Madrid;2;2;
890;Hercules;Valencia;2;0;
890;Rac. Santander;Espanyol;1;3;
890;Real Madrid;Elche;6;1;
890;Sevilla;Betis;1;0;
890;Sporting Gijon;Murcia;1;0;
890;Valladolid;Real Sociedad;1;1;
890;Zaragoza;Malaga (C.D.);0;0;
891;At. Madrid;Sporting Gijon;0;0;
891;Betis;Ath. Bilbao;0;2;
891;Elche;Zaragoza;0;0;
891;Espanyol;Real Madrid;2;0;
891;Murcia;Valladolid;1;2;
891;Malaga (C.D.);Hercules;1;1;
891;Osasuna;Rac. Santander;0;0;
891;Real Sociedad;Sevilla;5;1;
891;Valencia;Barcelona;2;5;
892;Ath. Bilbao;Murcia;1;0;
892;Barcelona;Malaga (C.D.);1;0;
892;Elche;Espanyol;0;3;
892;Rac. Santander;Real Sociedad;1;0;
892;Real Madrid;Betis;3;2;
892;Sevilla;At. Madrid;2;4;
892;Sporting Gijon;Hercules;4;0;
892;Valladolid;Valencia;1;0;
892;Zaragoza;Osasuna;1;2;
893;At. Madrid;Valladolid;2;0;
893;Betis;Rac. Santander;1;2;
893;Espanyol;Zaragoza;3;2;
893;Hercules;Barcelona;1;0;
893;Murcia;Sevilla;2;0;
893;Malaga (C.D.);Elche;0;0;
893;Osasuna;Real Madrid;1;0;
893;Real Sociedad;Ath. Bilbao;1;2;
893;Valencia;Sporting Gijon;0;2;
894;Ath. Bilbao;Valencia;3;2;
894;Elche;Betis;2;1;
894;Espanyol;Osasuna;1;0;
894;Rac. Santander;At. Madrid;1;2;
894;Real Madrid;Murcia;5;0;
894;Sevilla;Hercules;2;0;
894;Sporting Gijon;Malaga (C.D.);2;0;
894;Valladolid;Barcelona;1;2;
894;Zaragoza;Real Sociedad;1;2;
895;At. Madrid;Ath. Bilbao;0;0;
895;Barcelona;Sporting Gijon;2;0;
895;Betis;Zaragoza;2;0;
895;Hercules;Valladolid;2;1;
895;Murcia;Rac. Santander;3;1;
895;Malaga (C.D.);Espanyol;1;1;
895;Osasuna;Elche;2;2;
895;Real Sociedad;Real Madrid;0;3;
895;Valencia;Sevilla;0;0;
896;Ath. Bilbao;Hercules;4;1;
896;Elche;Real Sociedad;1;1;
896;Espanyol;Betis;0;1;
896;Osasuna;Malaga (C.D.);1;0;
896;Rac. Santander;Valencia;1;1;
896;Real Madrid;At. Madrid;0;4;
896;Sevilla;Barcelona;2;2;
896;Valladolid;Sporting Gijon;0;0;
896;Zaragoza;Murcia;3;0;
897;At. Madrid;Zaragoza;0;1;
897;Barcelona;Ath. Bilbao;0;0;
897;Betis;Osasuna;3;1;
897;Hercules;Rac. Santander;2;0;
897;Murcia;Elche;2;1;
897;Real Sociedad;Espanyol;2;0;
897;Sporting Gijon;Sevilla;2;0;
897;Valencia;Real Madrid;1;0;
897;Valladolid;Malaga (C.D.);1;1;
898;Ath. Bilbao;Sporting Gijon;2;0;
898;Elche;At. Madrid;1;0;
898;Espanyol;Murcia;1;0;
898;Malaga (C.D.);Betis;1;1;
898;Osasuna;Real Sociedad;1;0;
898;Rac. Santander;Barcelona;0;0;
898;Real Madrid;Hercules;0;1;
898;Sevilla;Valladolid;0;2;
898;Zaragoza;Valencia;2;2;
899;At. Madrid B;Mallorca;1;0;
899;Barcelona B;Rec. Huelva;1;1;
899;Calvo Sotelo;Logrognes;1;0;
899;Cartagena F.C.;Lorca;3;0;
899;Celta;Las Palmas;1;2;
899;Granada;Castellon;3;0;
899;Oviedo;Ath. Bilbao B;2;3;
899;Sabadell;Real Madrid B;1;1;
899;Salamanca;Dptivo. Corugna;1;1;
899;Tenerife;Cadiz;2;3;
900;Ath. Bilbao B;Salamanca;3;1;
900;Castellon;Sabadell;4;0;
900;Cadiz;Celta;2;0;
900;Dptivo. Corugna;Tenerife;2;2;
900;Las Palmas;Cartagena F.C.;2;1;
900;Logrognes;At. Madrid B;2;1;
900;Lorca;Calvo Sotelo;1;0;
900;Mallorca;Granada;5;0;
900;Real Madrid B;Barcelona B;0;4;
900;Rec. Huelva;Oviedo;2;2;
901;At. Madrid B;Lorca;2;1;
901;Barcelona B;Castellon;4;0;
901;Calvo Sotelo;Las Palmas;0;0;
901;Cartagena F.C.;Cadiz;1;0;
901;Dptivo. Corugna;Ath. Bilbao B;2;0;
901;Granada;Logrognes;1;0;
901;Oviedo;Real Madrid B;0;0;
901;Sabadell;Mallorca;2;0;
901;Salamanca;Rec. Huelva;1;0;
901;Tenerife;Celta;0;0;
902;Ath. Bilbao B;Tenerife;2;0;
902;Castellon;Oviedo;5;1;
902;Celta;Cartagena F.C.;1;0;
902;Cadiz;Calvo Sotelo;2;0;
902;Las Palmas;At. Madrid B;2;1;
902;Logrognes;Sabadell;3;2;
902;Lorca;Granada;1;0;
902;Mallorca;Barcelona B;0;1;
902;Real Madrid B;Salamanca;3;2;
902;Rec. Huelva;Dptivo. Corugna;3;0;
903;At. Madrid B;Celta;0;2;
903;Ath. Bilbao B;Real Madrid B;0;1;
903;Barcelona B;Lorca;1;0;
903;Calvo Sotelo;Cartagena F.C.;2;1;
903;Dptivo. Corugna;Castellon;2;0;
903;Granada;Cadiz;1;1;
903;Oviedo;Logrognes;2;1;
903;Sabadell;Las Palmas;3;1;
903;Salamanca;Mallorca;2;0;
903;Tenerife;Rec. Huelva;1;1;
904;Cartagena F.C.;Tenerife;0;0;
904;Castellon;Salamanca;2;1;
904;Celta;Calvo Sotelo;4;0;
904;Cadiz;At. Madrid B;0;0;
904;Las Palmas;Granada;2;1;
904;Logrognes;Barcelona B;3;1;
904;Lorca;Sabadell;0;0;
904;Mallorca;Oviedo;2;0;
904;Real Madrid B;Dptivo. Corugna;4;2;
904;Rec. Huelva;Ath. Bilbao B;2;1;
905;At. Madrid B;Calvo Sotelo;2;0;
905;Ath. Bilbao B;Mallorca;0;2;
905;Barcelona B;Cadiz;0;4;
905;Dptivo. Corugna;Logrognes;0;2;
905;Granada;Cartagena F.C.;0;0;
905;Oviedo;Las Palmas;0;1;
905;Rec. Huelva;Castellon;1;0;
905;Sabadell;Celta;4;0;
905;Salamanca;Lorca;6;0;
905;Tenerife;Real Madrid B;3;0;
906;Calvo Sotelo;Tenerife;1;1;
906;Cartagena F.C.;At. Madrid B;2;0;
906;Castellon;Ath. Bilbao B;4;0;
906;Celta;Granada;4;1;
906;Cadiz;Sabadell;3;0;
906;Las Palmas;Barcelona B;3;0;
906;Logrognes;Salamanca;1;0;
906;Lorca;Oviedo;2;0;
906;Mallorca;Dptivo. Corugna;1;0;
906;Real Madrid B;Rec. Huelva;1;0;
907;Ath. Bilbao B;Logrognes;3;1;
907;Barcelona B;Celta;2;5;
907;Dptivo. Corugna;Lorca;3;0;
907;Granada;Calvo Sotelo;3;1;
907;Oviedo;Cadiz;1;1;
907;Real Madrid B;Castellon;2;1;
907;Rec. Huelva;Mallorca;2;2;
907;Sabadell;Cartagena F.C.;1;0;
907;Salamanca;Las Palmas;0;2;
907;Tenerife;At. Madrid B;3;0;
908;At. Madrid B;Granada;2;0;
908;Calvo Sotelo;Sabadell;0;1;
908;Cartagena F.C.;Barcelona B;1;1;
908;Castellon;Tenerife;2;1;
908;Celta;Oviedo;0;0;
908;Cadiz;Salamanca;2;1;
908;Las Palmas;Dptivo. Corugna;2;2;
908;Logrognes;Rec. Huelva;4;1;
908;Lorca;Ath. Bilbao B;1;2;
908;Mallorca;Real Madrid B;2;2;
909;Ath. Bilbao B;Cadiz;0;1;
909;Barcelona B;At. Madrid B;2;1;
909;Castellon;Logrognes;2;3;
909;Dptivo. Corugna;Celta;3;2;
909;Oviedo;Calvo Sotelo;4;0;
909;Real Madrid B;Lorca;2;0;
909;Rec. Huelva;Las Palmas;2;2;
909;Sabadell;Granada;0;0;
909;Salamanca;Cartagena F.C.;1;0;
909;Tenerife;Mallorca;2;0;
910;At. Madrid B;Sabadell;1;1;
910;Calvo Sotelo;Barcelona B;0;0;
910;Cartagena F.C.;Oviedo;3;2;
910;Celta;Salamanca;3;1;
910;Cadiz;Dptivo. Corugna;7;2;
910;Granada;Tenerife;2;1;
910;Las Palmas;Ath. Bilbao B;2;2;
910;Logrognes;Real Madrid B;0;2;
910;Lorca;Rec. Huelva;0;0;
910;Mallorca;Castellon;2;1;
911;Ath. Bilbao B;Cartagena F.C.;1;3;
911;Barcelona B;Sabadell;1;0;
911;Castellon;Las Palmas;0;0;
911;Dptivo. Corugna;Calvo Sotelo;0;2;
911;Mallorca;Lorca;1;3;
911;Oviedo;Granada;1;0;
911;Real Madrid B;Cadiz;0;0;
911;Rec. Huelva;Celta;2;1;
911;Salamanca;At. Madrid B;3;0;
911;Tenerife;Logrognes;2;0;
912;At. Madrid B;Oviedo;1;1;
912;Calvo Sotelo;Salamanca;2;1;
912;Cartagena F.C.;Dptivo. Corugna;2;0;
912;Celta;Ath. Bilbao B;2;0;
912;Cadiz;Rec. Huelva;0;0;
912;Granada;Barcelona B;2;0;
912;Las Palmas;Real Madrid B;1;0;
912;Logrognes;Mallorca;2;0;
912;Lorca;Castellon;0;3;
912;Sabadell;Tenerife;3;0;
913;Ath. Bilbao B;Calvo Sotelo;2;0;
913;Castellon;Cadiz;1;1;
913;Dptivo. Corugna;At. Madrid B;1;0;
913;Logrognes;Lorca;0;0;
913;Mallorca;Las Palmas;2;0;
913;Oviedo;Sabadell;0;1;
913;Real Madrid B;Celta;3;1;
913;Rec. Huelva;Cartagena F.C.;1;0;
913;Salamanca;Granada;1;0;
913;Tenerife;Barcelona B;1;0;
914;At. Madrid B;Ath. Bilbao B;3;2;
914;Barcelona B;Oviedo;1;1;
914;Calvo Sotelo;Rec. Huelva;3;0;
914;Cartagena F.C.;Real Madrid B;1;1;
914;Celta;Castellon;2;0;
914;Cadiz;Mallorca;2;0;
914;Granada;Dptivo. Corugna;0;0;
914;Las Palmas;Logrognes;1;0;
914;Lorca;Tenerife;2;1;
914;Sabadell;Salamanca;0;1;
915;Ath. Bilbao B;Granada;2;0;
915;Castellon;Cartagena F.C.;2;1;
915;Dptivo. Corugna;Sabadell;3;0;
915;Logrognes;Cadiz;2;0;
915;Lorca;Las Palmas;1;2;
915;Mallorca;Celta;2;0;
915;Real Madrid B;Calvo Sotelo;1;0;
915;Rec. Huelva;At. Madrid B;1;2;
915;Salamanca;Barcelona B;0;0;
915;Tenerife;Oviedo;1;1;
916;At. Madrid B;Real Madrid B;3;1;
916;Barcelona B;Dptivo. Corugna;2;1;
916;Calvo Sotelo;Castellon;2;1;
916;Cartagena F.C.;Mallorca;2;1;
916;Celta;Logrognes;1;0;
916;Cadiz;Lorca;5;0;
916;Granada;Rec. Huelva;2;2;
916;Oviedo;Salamanca;1;0;
916;Sabadell;Ath. Bilbao B;1;1;
916;Tenerife;Las Palmas;1;1;
917;Ath. Bilbao B;Barcelona B;1;0;
917;Castellon;At. Madrid B;0;0;
917;Dptivo. Corugna;Oviedo;1;0;
917;Las Palmas;Cadiz;0;0;
917;Logrognes;Cartagena F.C.;1;1;
917;Lorca;Celta;1;1;
917;Mallorca;Calvo Sotelo;1;0;
917;Real Madrid B;Granada;3;0;
917;Rec. Huelva;Sabadell;2;0;
917;Salamanca;Tenerife;3;1;
918;Ath. Bilbao B;Oviedo;1;1;
918;Castellon;Granada;1;0;
918;Cadiz;Tenerife;1;0;
918;Dptivo. Corugna;Salamanca;3;0;
918;Las Palmas;Celta;2;1;
918;Logrognes;Calvo Sotelo;3;2;
918;Lorca;Cartagena F.C.;1;0;
918;Mallorca;At. Madrid B;2;0;
918;Real Madrid B;Sabadell;1;1;
918;Rec. Huelva;Barcelona B;0;1;
919;At. Madrid B;Logrognes;1;3;
919;Barcelona B;Real Madrid B;2;1;
919;Calvo Sotelo;Lorca;1;0;
919;Cartagena F.C.;Las Palmas;0;1;
919;Celta;Cadiz;2;0;
919;Granada;Mallorca;1;1;
919;Oviedo;Rec. Huelva;1;0;
919;Sabadell;Castellon;3;3;
919;Salamanca;Ath. Bilbao B;0;1;
919;Tenerife;Dptivo. Corugna;3;0;
920;Ath. Bilbao B;Dptivo. Corugna;2;2;
920;Castellon;Barcelona B;0;1;
920;Celta;Tenerife;2;0;
920;Cadiz;Cartagena F.C.;2;2;
920;Las Palmas;Calvo Sotelo;2;1;
920;Logrognes;Granada;3;1;
920;Lorca;At. Madrid B;1;0;
920;Mallorca;Sabadell;3;0;
920;Real Madrid B;Oviedo;0;2;
920;Rec. Huelva;Salamanca;0;0;
921;At. Madrid B;Las Palmas;2;0;
921;Barcelona B;Mallorca;0;0;
921;Calvo Sotelo;Cadiz;0;1;
921;Cartagena F.C.;Celta;0;1;
921;Dptivo. Corugna;Rec. Huelva;0;0;
921;Granada;Lorca;2;0;
921;Oviedo;Castellon;1;0;
921;Sabadell;Logrognes;1;0;
921;Salamanca;Real Madrid B;2;0;
921;Tenerife;Ath. Bilbao B;4;1;
922;Cartagena F.C.;Calvo Sotelo;0;0;
922;Castellon;Dptivo. Corugna;1;0;
922;Celta;At. Madrid B;2;0;
922;Cadiz;Granada;2;0;
922;Las Palmas;Sabadell;3;1;
922;Logrognes;Oviedo;2;0;
922;Lorca;Barcelona B;1;0;
922;Mallorca;Salamanca;1;1;
922;Real Madrid B;Ath. Bilbao B;1;0;
922;Rec. Huelva;Tenerife;1;0;
923;At. Madrid B;Cadiz;1;1;
923;Ath. Bilbao B;Rec. Huelva;2;0;
923;Barcelona B;Logrognes;1;1;
923;Calvo Sotelo;Celta;1;1;
923;Dptivo. Corugna;Real Madrid B;4;3;
923;Granada;Las Palmas;0;1;
923;Oviedo;Mallorca;0;0;
923;Sabadell;Lorca;5;0;
923;Salamanca;Castellon;0;0;
923;Tenerife;Cartagena F.C.;0;0;
924;Calvo Sotelo;At. Madrid B;0;0;
924;Cartagena F.C.;Granada;2;0;
924;Castellon;Rec. Huelva;5;0;
924;Celta;Sabadell;3;1;
924;Cadiz;Barcelona B;1;0;
924;Las Palmas;Oviedo;4;2;
924;Logrognes;Dptivo. Corugna;1;2;
924;Lorca;Salamanca;1;0;
924;Mallorca;Ath. Bilbao B;3;2;
924;Real Madrid B;Tenerife;2;4;
925;At. Madrid B;Cartagena F.C.;0;0;
925;Ath. Bilbao B;Castellon;0;1;
925;Barcelona B;Las Palmas;2;2;
925;Dptivo. Corugna;Mallorca;3;1;
925;Granada;Celta;1;4;
925;Oviedo;Lorca;8;0;
925;Rec. Huelva;Real Madrid B;2;0;
925;Sabadell;Cadiz;2;1;
925;Salamanca;Logrognes;3;1;
925;Tenerife;Calvo Sotelo;0;4;
926;At. Madrid B;Tenerife;2;2;
926;Calvo Sotelo;Granada;0;3;
926;Cartagena F.C.;Sabadell;1;3;
926;Castellon;Real Madrid B;0;0;
926;Celta;Barcelona B;3;1;
926;Cadiz;Oviedo;1;1;
926;Las Palmas;Salamanca;2;1;
926;Logrognes;Ath. Bilbao B;2;1;
926;Lorca;Dptivo. Corugna;1;1;
926;Mallorca;Rec. Huelva;1;0;
927;Ath. Bilbao B;Lorca;1;0;
927;Barcelona B;Cartagena F.C.;2;3;
927;Dptivo. Corugna;Las Palmas;1;3;
927;Granada;At. Madrid B;1;0;
927;Oviedo;Celta;1;1;
927;Real Madrid B;Mallorca;0;2;
927;Rec. Huelva;Logrognes;2;0;
927;Sabadell;Calvo Sotelo;1;0;
927;Salamanca;Cadiz;1;2;
927;Tenerife;Castellon;4;0;
928;At. Madrid B;Barcelona B;1;0;
928;Calvo Sotelo;Oviedo;3;1;
928;Cartagena F.C.;Salamanca;0;0;
928;Celta;Dptivo. Corugna;5;0;
928;Cadiz;Ath. Bilbao B;2;0;
928;Granada;Sabadell;2;0;
928;Las Palmas;Rec. Huelva;0;0;
928;Logrognes;Castellon;3;0;
928;Lorca;Real Madrid B;2;2;
928;Mallorca;Tenerife;1;0;
929;Ath. Bilbao B;Las Palmas;1;1;
929;Barcelona B;Calvo Sotelo;1;0;
929;Castellon;Mallorca;3;3;
929;Dptivo. Corugna;Cadiz;2;2;
929;Oviedo;Cartagena F.C.;1;1;
929;Real Madrid B;Logrognes;2;0;
929;Rec. Huelva;Lorca;2;0;
929;Sabadell;At. Madrid B;4;0;
